Shop,Game,Bet Slips,First Slip Issued,Last Slip Issued,Currency,Paid In,Withholding Tax,Paid Out,Gross Win,GW Margin %,Winnings - Unpaid,Net Win,Net Win Margin %
Pretoria,BetGames Lucky 6,2724,2025/06/01 06:14,2025/06/28 19:13,ZAR,35022.03,0,-28231.77,6790.26,19.39,0.0,6790.26,19.39
Pretoria,BetGames Lucky 7,2708,2025/06/01 08:13,2025/06/28 20:30,ZAR,69716.59,0,-53251.59,16465.0,23.62,0.0,16465.0,23.62
Pretoria,Horse Racing,560,2025/06/01 08:55,2025/06/28 18:24,ZAR,11865.64,0,-8055.63,3810.01,32.11,0.0,3810.01,32.11
Pretoria,1904,1704,2025/06/01 09:52,2025/06/28 21:22,ZAR,53969.64,0,-37501.41,16468.23,30.51,0.0,16468.23,30.51
Pretoria,1906,459,2025/06/01 07:55,2025/06/28 19:36,ZAR,11436.26,0,-9476.01,1960.25,17.14,0.0,1960.25,17.14
Pretoria,Live,468,2025/06/01 08:45,2025/06/28 20:24,ZAR,16261.27,0,-11527.43,4733.84,29.11,0.0,4733.84,29.11
Pretoria,Prematch,103,2025/06/01 06:24,2025/06/28 21:20,ZAR,1486.29,0,-1283.85,202.44,13.62,0.0,202.44,13.62
Randburg,Multi-games,2605,2025/06/01 07:11,2025/06/28 20:16,ZAR,93099.23,0,-61627.94,31471.29,33.8,0.0,31471.29,33.8
Randburg,Lucky #1 (4min),1656,2025/06/01 06:27,2025/06/28 19:36,ZAR,47084.82,0,-37251.89,9832.93,20.88,11.91,9821.02,20.86
Randburg,Keno - Big 20,1801,2025/06/01 07:31,2025/06/28 21:38,ZAR,52968.02,0,-36056.39,16911.63,31.93,0.0,16911.63,31.93
Randburg,Numbers,7980,2025/06/01 08:51,2025/06/28 19:19,ZAR,50314.71,0,-42791.56,7523.15,14.95,0.0,7523.15,14.95
Randburg,SIS 15s & 39s,4635,2025/06/01 08:38,2025/06/28 20:49,ZAR,33526.81,0,-29181.78,4345.03,12.96,0.0,4345.03,12.96
Randburg,BetGames Lucky 5,4998,2025/06/01 09:11,2025/06/28 19:32,ZAR,198762.84,0,-131010.47,67752.37,34.09,0.0,67752.37,34.09
Randburg,BetGames Lucky 6,3634,2025/06/01 06:37,2025/06/28 18:26,ZAR,50372.61,0,-33432.55,16940.06,33.63,0.0,16940.06,33.63
Randburg,BetGames Lucky 7,1448,2025/06/01 06:56,2025/06/28 20:51,ZAR,44316.19,0,-32424.75,11891.44,26.83,0.0,11891.44,26.83
Randburg,Horse Racing,4406,2025/06/01 08:15,2025/06/28 21:33,ZAR,120355.09,0,-104673.19,15681.9,13.03,0.0,15681.9,13.03
Randburg,1904,1425,2025/06/01 09:15,2025/06/28 20:19,ZAR,28550.22,0,-23010.76,5539.46,19.4,0.0,5539.46,19.4
Randburg,1906,3335,2025/06/01 07:41,2025/06/28 21:49,ZAR,62766.59,0,-44145.37,18621.22,29.67,0.0,18621.22,29.67
Randburg,Live,4759,2025/06/01 06:26,2025/06/28 18:42,ZAR,23963.0,0,-18112.49,5850.51,24.41,0.0,5850.51,24.41
Randburg,Prematch,1090,2025/06/01 09:12,2025/06/28 19:17,ZAR,22997.83,0,-17374.22,5623.61,24.45,0.0,5623.61,24.45
White River,Multi-games,1060,2025/06/01 08:41,2025/06/28 20:11,ZAR,13077.33,0,-10207.81,2869.52,21.94,0.0,2869.52,21.94
White River,Lucky #1 (4min),949,2025/06/01 08:57,2025/06/28 21:27,ZAR,11786.08,0,-9057.58,2728.5,23.15,0.0,2728.5,23.15
White River,Keno - Big 20,4810,2025/06/01 09:25,2025/06/28 19:35,ZAR,190410.89,0,-178384.86,12026.03,6.32,0.0,12026.03,6.32
White River,Numbers,70856,2025/06/01 08:46,2025/06/28 18:34,ZAR,2416114.53,0,-1661219.06,754895.47,31.24,0.0,754895.47,31.24
White River,SIS 15s & 39s,3965,2025/06/01 09:50,2025/06/28 19:43,ZAR,140969.05,0,-101557.93,39411.12,27.96,0.0,39411.12,27.96
White River,BetGames Lucky 5,1627,2025/06/01 09:42,2025/06/28 20:12,ZAR,20438.55,0,-16800.12,3638.43,17.8,0.0,3638.43,17.8
White River,BetGames Lucky 6,4138,2025/06/01 07:18,2025/06/28 20:16,ZAR,154689.93,0,-112935.91,41754.02,26.99,385.06,41368.96,26.74
White River,BetGames Lucky 7,514,2025/06/01 07:11,2025/06/28 18:18,ZAR,11529.23,0,-8969.61,2559.62,22.2,0.0,2559.62,22.2
White River,Horse Racing,4929,2025/06/01 06:42,2025/06/28 20:10,ZAR,98042.21,0,-81203.6,16838.61,17.17,156.03,16682.58,17.02
White River,1904,2603,2025/06/01 09:12,2025/06/28 20:46,ZAR,77180.61,0,-67657.6,9523.01,12.34,0.0,9523.01,12.34
White River,1906,91,2025/06/01 06:26,2025/06/28 18:40,ZAR,3095.55,0,-2932.85,162.7,5.26,1.74,160.96,5.2
White River,Live,377,2025/06/01 08:33,2025/06/28 18:17,ZAR,11589.51,0,-9227.51,2362.0,20.38,36.4,2325.6,20.07
White River,Prematch,2193,2025/06/01 09:18,2025/06/28 19:41,ZAR,60952.79,0,-45383.04,15569.75,25.54,0.0,15569.75,25.54
Malvern,Multi-games,4892,2025/07/01 09:20,2025/07/28 21:28,ZAR,46709.79,0,-39147.07,7562.72,16.19,76.8,7485.92,16.03
Malvern,Lucky #1 (4min),2073,2025/07/01 06:13,2025/07/28 19:43,ZAR,56659.23,0,-52981.39,3677.84,6.49,0.0,3677.84,6.49
Malvern,Keno - Big 20,4852,2025/07/01 07:52,2025/07/28 21:41,ZAR,167647.99,0,-135836.77,31811.22,18.98,0.0,31811.22,18.98
Malvern,Numbers,103126,2025/07/01 08:29,2025/07/28 21:43,ZAR,1434204.31,0,-1081753.55,352450.76,24.57,0.0,352450.76,24.57
Malvern,SIS 15s & 39s,1836,2025/07/01 08:11,2025/07/28 18:38,ZAR,15522.45,0,-14254.63,1267.82,8.17,9.34,1258.48,8.11
Malvern,BetGames Lucky 5,18,2025/07/01 09:57,2025/07/28 18:57,ZAR,345.66,0,-260.42,85.24,24.66,1.3,83.94,24.28
Malvern,BetGames Lucky 6,4980,2025/07/01 08:59,2025/07/28 21:31,ZAR,133388.4,0,-109135.09,24253.31,18.18,0.0,24253.31,18.18
Malvern,BetGames Lucky 7,1629,2025/07/01 07:27,2025/07/28 20:12,ZAR,31663.04,0,-27305.43,4357.61,13.76,0.0,4357.61,13.76
Malvern,Horse Racing,4338,2025/07/01 07:31,2025/07/28 21:54,ZAR,66005.54,0,-59525.34,6480.2,9.82,0.0,6480.2,9.82
Malvern,1904,3429,2025/07/01 07:19,2025/07/28 21:25,ZAR,40536.62,0,-31666.49,8870.13,21.88,0.0,8870.13,21.88
Malvern,1906,1881,2025/07/01 09:15,2025/07/28 21:48,ZAR,54116.52,0,-48794.62,5321.9,9.83,0.0,5321.9,9.83
Malvern,Live,3330,2025/07/01 09:19,2025/07/28 20:34,ZAR,52762.65,0,-42620.9,10141.75,19.22,50.73,10091.02,19.13
Malvern,Prematch,1085,2025/07/01 06:31,2025/07/28 20:58,ZAR,20369.13,0,-19223.75,1145.38,5.62,0.0,1145.38,5.62
Potchefstroom,Multi-games,4311,2025/07/01 06:10,2025/07/28 20:56,ZAR,131447.68,0,-94577.6,36870.08,28.05,295.65,36574.43,27.82
Potchefstroom,Lucky #1 (4min),1562,2025/07/01 07:39,2025/07/28 19:30,ZAR,60421.46,0,-41339.22,19082.24,31.58,0.0,19082.24,31.58
Potchefstroom,Keno - Big 20,478,2025/07/01 08:10,2025/07/28 19:31,ZAR,4342.93,0,-4091.9,251.03,5.78,0.0,251.03,5.78
Potchefstroom,Numbers,54686,2025/07/01 07:13,2025/07/28 20:16,ZAR,1059839.15,0,-922822.04,137017.11,12.93,2127.0,134890.11,12.73
Potchefstroom,SIS 15s & 39s,1434,2025/07/01 06:36,2025/07/28 21:19,ZAR,30677.95,0,-25500.92,5177.03,16.88,38.21,5138.82,16.75
Potchefstroom,BetGames Lucky 5,4699,2025/07/01 07:13,2025/07/28 18:37,ZAR,136305.48,0,-111468.73,24836.75,18.22,0.0,24836.75,18.22
Potchefstroom,BetGames Lucky 6,218,2025/07/01 07:54,2025/07/28 18:35,ZAR,6111.63,0,-5312.44,799.19,13.08,0.0,799.19,13.08
Potchefstroom,BetGames Lucky 7,1558,2025/07/01 09:11,2025/07/28 19:57,ZAR,34248.65,0,-22511.66,11736.99,34.27,0.0,11736.99,34.27
Potchefstroom,Horse Racing,4426,2025/07/01 09:53,2025/07/28 19:43,ZAR,46082.53,0,-37532.29,8550.24,18.55,0.0,8550.24,18.55
Potchefstroom,1904,3785,2025/07/01 06:56,2025/07/28 19:53,ZAR,44692.38,0,-30798.0,13894.38,31.09,0.0,13894.38,31.09
Potchefstroom,1906,4072,2025/07/01 08:35,2025/07/28 20:51,ZAR,104354.17,0,-83610.37,20743.8,19.88,0.0,20743.8,19.88
Potchefstroom,Live,2342,2025/07/01 07:49,2025/07/28 21:45,ZAR,59936.2,0,-55707.62,4228.58,7.06,0.0,4228.58,7.06
Potchefstroom,Prematch,4559,2025/07/01 08:40,2025/07/28 19:39,ZAR,143595.09,0,-100878.58,42716.51,29.75,0.0,42716.51,29.75
Pretoria,Multi-games,2593,2025/07/01 06:20,2025/07/28 20:22,ZAR,56710.98,0,-43101.04,13609.94,24.0,0.0,13609.94,24.0
Pretoria,Lucky #1 (4min),1579,2025/07/01 07:34,2025/07/28 21:15,ZAR,40315.63,0,-34776.04,5539.59,13.74,24.29,5515.3,13.68
Pretoria,Keno - Big 20,4781,2025/07/01 09:35,2025/07/28 21:25,ZAR,76123.71,0,-57737.41,18386.3,24.15,0.0,18386.3,24.15
Pretoria,Numbers,67912,2025/07/01 06:23,2025/07/28 21:15,ZAR,1028820.84,0,-925090.18,103730.66,10.08,0.0,103730.66,10.08
Pretoria,SIS 15s & 39s,4684,2025/07/01 08:42,2025/07/28 18:58,ZAR,175634.8,0,-161716.1,13918.7,7.92,0.0,13918.7,7.92
Pretoria,BetGames Lucky 5,437,2025/07/01 07:15,2025/07/28 18:20,ZAR,6666.97,0,-5686.35,980.62,14.71,0.0,980.62,14.71
Pretoria,BetGames Lucky 6,1283,2025/07/01 06:59,2025/07/28 18:54,ZAR,10887.88,0,-9956.43,931.45,8.55,0.0,931.45,8.55
Pretoria,BetGames Lucky 7,3617,2025/07/01 06:29,2025/07/28 19:54,ZAR,123849.43,0,-84047.58,39801.85,32.14,0.0,39801.85,32.14
Pretoria,Horse Racing,3560,2025/07/01 08:25,2025/07/28 18:36,ZAR,51397.28,0,-36340.94,15056.34,29.29,172.7,14883.64,28.96
Pretoria,1904,1170,2025/07/01 07:16,2025/07/28 21:15,ZAR,22722.86,0,-19477.62,3245.24,14.28,0.0,3245.24,14.28
Pretoria,1906,4220,2025/07/01 06:57,2025/07/28 18:21,ZAR,157703.61,0,-148761.24,8942.37,5.67,132.74,8809.63,5.59
Pretoria,Live,943,2025/07/01 06:11,2025/07/28 19:26,ZAR,11234.76,0,-10605.26,629.5,5.6,0.0,629.5,5.6
Pretoria,Prematch,806,2025/07/01 09:44,2025/07/28 18:47,ZAR,13206.18,0,-10871.2,2334.98,17.68,0.0,2334.98,17.68
Randburg,Multi-games,1460,2025/07/01 08:23,2025/07/28 21:20,ZAR,50581.54,0,-37705.87,12875.67,25.46,0.0,12875.67,25.46
Randburg,Lucky #1 (4min),454,2025/07/01 07:11,2025/07/28 18:24,ZAR,16664.04,0,-13977.47,2686.57,16.12,0.0,2686.57,16.12
Randburg,Keno - Big 20,2132,2025/07/01 08:21,2025/07/28 21:19,ZAR,68682.85,0,-59818.71,8864.14,12.91,0.0,8864.14,12.91
Randburg,Numbers,51629,2025/07/01 08:43,2025/07/28 19:12,ZAR,1120225.02,0,-951842.48,168382.54,15.03,0.0,168382.54,15.03
Randburg,SIS 15s & 39s,4997,2025/07/01 06:41,2025/07/28 20:57,ZAR,41449.01,0,-27414.05,14034.96,33.86,86.51,13948.45,33.65
Randburg,BetGames Lucky 5,2274,2025/07/01 07:49,2025/07/28 20:58,ZAR,44688.83,0,-37615.6,7073.23,15.83,0.0,7073.23,15.83
Randburg,BetGames Lucky 6,4686,2025/07/01 06:21,2025/07/28 19:47,ZAR,87597.4,0,-60900.27,26697.13,30.48,0.0,26697.13,30.48
Randburg,BetGames Lucky 7,2531,2025/07/01 09:32,2025/07/28 18:28,ZAR,55844.47,0,-40677.77,15166.7,27.16,94.37,15072.33,26.99
Randburg,Horse Racing,2394,2025/07/01 08:49,2025/07/28 20:58,ZAR,49377.46,0,-46551.62,2825.84,5.72,4.52,2821.32,5.71
Randburg,1904,744,2025/07/01 09:59,2025/07/28 19:42,ZAR,12924.06,0,-9625.23,3298.83,25.52,0.0,3298.83,25.52
Randburg,1906,1388,2025/07/01 06:56,2025/07/28 21:49,ZAR,16877.73,0,-11949.56,4928.17,29.2,73.62,4854.55,28.76
Randburg,Live,4807,2025/07/01 07:57,2025/07/28 19:50,ZAR,140264.75,0,-130210.58,10054.17,7.17,0.0,10054.17,7.17
Randburg,Prematch,3045,2025/07/01 09:57,2025/07/28 20:42,ZAR,25557.03,0,-19848.65,5708.38,22.34,0.0,5708.38,22.34
White River,Multi-games,3199,2025/07/01 08:20,2025/07/28 20:32,ZAR,32317.77,0,-24064.2,8253.57,25.54,0.0,8253.57,25.54
White River,Lucky #1 (4min),3361,2025/07/01 07:22,2025/07/28 18:30,ZAR,66726.32,0,-46565.99,20160.33,30.21,0.0,20160.33,30.21
White River,Keno - Big 20,2369,2025/07/01 06:32,2025/07/28 20:59,ZAR,43037.62,0,-32849.66,10187.96,23.67,171.63,10016.33,23.27
White River,Numbers,28713,2025/07/01 07:25,2025/07/28 18:50,ZAR,416194.52,0,-362690.64,53503.88,12.86,0.0,53503.88,12.86
White River,SIS 15s & 39s,2890,2025/07/01 08:32,2025/07/28 20:42,ZAR,25094.99,0,-22110.78,2984.21,11.89,14.06,2970.15,11.84
White River,BetGames Lucky 5,1073,2025/07/01 06:44,2025/07/28 18:12,ZAR,7689.13,0,-6982.17,706.96,9.19,0.0,706.96,9.19
White River,BetGames Lucky 6,4394,2025/07/01 09:22,2025/07/28 20:52,ZAR,153280.13,0,-106735.91,46544.22,30.37,0.0,46544.22,30.37
White River,BetGames Lucky 7,693,2025/07/01 08:34,2025/07/28 18:57,ZAR,22706.22,0,-21055.19,1651.03,7.27,0.0,1651.03,7.27
White River,Horse Racing,4522,2025/07/01 06:39,2025/07/28 20:20,ZAR,125946.82,0,-93049.4,32897.42,26.12,0.0,32897.42,26.12
White River,1904,4644,2025/07/01 08:50,2025/07/28 21:48,ZAR,47661.3,0,-32468.77,15192.53,31.88,0.0,15192.53,31.88
White River,1906,2650,2025/07/01 08:25,2025/07/28 19:55,ZAR,89638.86,0,-75778.45,13860.41,15.46,48.91,13811.5,15.41
White River,Live,2819,2025/07/01 06:46,2025/07/28 18:16,ZAR,88918.97,0,-83621.92,5297.05,5.96,0.0,5297.05,5.96
White River,Prematch,3902,2025/07/01 07:41,2025/07/28 19:24,ZAR,85281.28,0,-64253.8,21027.48,24.66,0.0,21027.48,24.66
Malvern,Multi-games,1555,2025/08/01 07:13,2025/08/28 19:28,ZAR,25796.4,0,-21291.91,4504.49,17.46,0.0,4504.49,17.46
Malvern,Lucky #1 (4min),3397,2025/08/01 09:47,2025/08/28 19:12,ZAR,71701.5,0,-63011.63,8689.87,12.12,0.0,8689.87,12.12
Malvern,Keno - Big 20,2923,2025/08/01 07:20,2025/08/28 20:55,ZAR,33908.3,0,-25553.51,8354.79,24.64,0.0,8354.79,24.64
Malvern,Numbers,128691,2025/08/01 09:16,2025/08/28 18:52,ZAR,3565896.89,0,-2671257.14,894639.75,25.09,0.0,894639.75,25.09
Malvern,SIS 15s & 39s,1392,2025/08/01 07:45,2025/08/28 21:31,ZAR,41642.74,0,-39070.68,2572.06,6.18,0.0,2572.06,6.18
Malvern,BetGames Lucky 5,3693,2025/08/01 07:14,2025/08/28 21:38,ZAR,87968.75,0,-62147.37,25821.38,29.35,0.0,25821.38,29.35
Malvern,BetGames Lucky 6,4941,2025/08/01 07:11,2025/08/28 20:50,ZAR,145382.74,0,-95166.05,50216.69,34.54,0.0,50216.69,34.54
Malvern,BetGames Lucky 7,2037,2025/08/01 06:10,2025/08/28 18:34,ZAR,70426.54,0,-62683.28,7743.26,10.99,0.0,7743.26,10.99
Malvern,Horse Racing,1916,2025/08/01 08:27,2025/08/28 19:10,ZAR,63630.0,0,-51472.29,12157.71,19.11,29.31,12128.4,19.06
Malvern,1904,2300,2025/08/01 08:19,2025/08/28 18:23,ZAR,13358.03,0,-10111.69,3246.34,24.3,0.0,3246.34,24.3
Malvern,1906,3865,2025/08/01 06:34,2025/08/28 19:38,ZAR,86690.88,0,-78709.16,7981.72,9.21,0.0,7981.72,9.21
Malvern,Live,1002,2025/08/01 07:30,2025/08/28 21:59,ZAR,7462.46,0,-5335.62,2126.84,28.5,0.0,2126.84,28.5
Malvern,Prematch,4377,2025/08/01 07:57,2025/08/28 21:27,ZAR,155965.47,0,-128859.28,27106.19,17.38,0.0,27106.19,17.38
Potchefstroom,Multi-games,4956,2025/08/01 06:45,2025/08/28 18:42,ZAR,178124.05,0,-166763.78,11360.27,6.38,0.0,11360.27,6.38
Potchefstroom,Lucky #1 (4min),4165,2025/08/01 06:21,2025/08/28 19:41,ZAR,165546.28,0,-121722.35,43823.93,26.47,830.86,42993.07,25.97
Potchefstroom,Keno - Big 20,845,2025/08/01 07:25,2025/08/28 20:10,ZAR,22331.84,0,-20931.08,1400.76,6.27,0.0,1400.76,6.27
Potchefstroom,Numbers,131,2025/08/01 09:22,2025/08/28 20:59,ZAR,3994.41,0,-3304.05,690.36,17.28,0.0,690.36,17.28
Potchefstroom,SIS 15s & 39s,379,2025/08/01 08:43,2025/08/28 21:26,ZAR,14553.75,0,-11020.08,3533.67,24.28,7.3,3526.37,24.23
Potchefstroom,BetGames Lucky 5,1166,2025/08/01 08:12,2025/08/28 20:23,ZAR,22254.81,0,-21044.62,1210.19,5.44,0.0,1210.19,5.44
Potchefstroom,BetGames Lucky 6,179,2025/08/01 06:52,2025/08/28 19:44,ZAR,1179.79,0,-959.16,220.63,18.7,0.0,220.63,18.7
Potchefstroom,BetGames Lucky 7,588,2025/08/01 09:21,2025/08/28 20:21,ZAR,11790.03,0,-10734.36,1055.67,8.95,5.15,1050.52,8.91
Potchefstroom,Horse Racing,3238,2025/08/01 06:51,2025/08/28 19:32,ZAR,83018.07,0,-60667.02,22351.05,26.92,0.0,22351.05,26.92
Potchefstroom,1904,1199,2025/08/01 08:53,2025/08/28 19:45,ZAR,18370.21,0,-17351.66,1018.55,5.54,0.0,1018.55,5.54
Potchefstroom,1906,2468,2025/08/01 06:55,2025/08/28 20:47,ZAR,17212.07,0,-12411.46,4800.61,27.89,0.0,4800.61,27.89
Potchefstroom,Live,1036,2025/08/01 08:37,2025/08/28 18:24,ZAR,30550.94,0,-25642.2,4908.74,16.07,0.0,4908.74,16.07
Potchefstroom,Prematch,4611,2025/08/01 07:26,2025/08/28 19:50,ZAR,141325.2,0,-110981.24,30343.96,21.47,0.0,30343.96,21.47
Pretoria,Multi-games,2732,2025/08/01 08:49,2025/08/28 21:17,ZAR,17679.05,0,-16553.3,1125.75,6.37,0.0,1125.75,6.37
Pretoria,Lucky #1 (4min),2626,2025/08/01 07:54,2025/08/28 19:45,ZAR,97924.76,0,-66942.73,30982.03,31.64,0.0,30982.03,31.64
Pretoria,Keno - Big 20,3340,2025/08/01 08:16,2025/08/28 20:51,ZAR,43820.83,0,-41390.17,2430.66,5.55,0.0,2430.66,5.55
Pretoria,Numbers,26349,2025/08/01 09:24,2025/08/28 19:28,ZAR,889611.63,0,-659938.28,229673.35,25.82,0.0,229673.35,25.82
Pretoria,SIS 15s & 39s,1160,2025/08/01 08:28,2025/08/28 19:16,ZAR,9520.53,0,-7494.58,2025.95,21.28,0.0,2025.95,21.28
Pretoria,BetGames Lucky 5,2652,2025/08/01 09:43,2025/08/28 18:31,ZAR,96678.9,0,-87998.83,8680.07,8.98,0.0,8680.07,8.98
Pretoria,BetGames Lucky 6,4052,2025/08/01 07:46,2025/08/28 19:43,ZAR,149409.58,0,-115205.29,34204.29,22.89,0.0,34204.29,22.89
Pretoria,BetGames Lucky 7,2541,2025/08/01 08:41,2025/08/28 21:37,ZAR,49288.45,0,-32834.96,16453.49,33.38,0.0,16453.49,33.38
Pretoria,Horse Racing,3656,2025/08/01 07:59,2025/08/28 21:34,ZAR,77641.73,0,-56624.94,21016.79,27.07,0.0,21016.79,27.07
Pretoria,1904,2966,2025/08/01 08:44,2025/08/28 19:41,ZAR,106836.77,0,-89384.1,17452.67,16.34,0.0,17452.67,16.34
Pretoria,1906,865,2025/08/01 07:47,2025/08/28 18:40,ZAR,25387.91,0,-16810.56,8577.35,33.79,0.0,8577.35,33.79
Pretoria,Live,1566,2025/08/01 07:16,2025/08/28 21:52,ZAR,14670.7,0,-11686.72,2983.98,20.34,0.0,2983.98,20.34
Pretoria,Prematch,2585,2025/08/01 06:10,2025/08/28 21:14,ZAR,20575.65,0,-17268.8,3306.85,16.07,0.0,3306.85,16.07
Randburg,Multi-games,2630,2025/08/01 07:40,2025/08/28 21:33,ZAR,97685.12,0,-75552.16,22132.96,22.66,0.0,22132.96,22.66
Randburg,Lucky #1 (4min),1882,2025/08/01 06:47,2025/08/28 20:20,ZAR,39440.9,0,-27165.83,12275.07,31.12,0.0,12275.07,31.12
Randburg,Keno - Big 20,3307,2025/08/01 08:23,2025/08/28 19:59,ZAR,101744.06,0,-91498.35,10245.71,10.07,0.0,10245.71,10.07
Randburg,Numbers,144604,2025/08/01 07:20,2025/08/28 18:38,ZAR,971921.94,0,-874278.27,97643.67,10.05,125.7,97517.97,10.03
Randburg,SIS 15s & 39s,4032,2025/08/01 07:57,2025/08/28 18:20,ZAR,114170.89,0,-90794.1,23376.79,20.48,191.55,23185.24,20.31
Randburg,BetGames Lucky 5,1406,2025/08/01 09:10,2025/08/28 21:37,ZAR,47150.99,0,-32951.23,14199.76,30.12,0.0,14199.76,30.12
Randburg,BetGames Lucky 6,4656,2025/08/01 08:15,2025/08/28 20:23,ZAR,58437.38,0,-42064.77,16372.61,28.02,0.0,16372.61,28.02
Randburg,BetGames Lucky 7,4842,2025/08/01 07:49,2025/08/28 18:17,ZAR,183470.07,0,-151463.38,32006.69,17.45,0.0,32006.69,17.45
Randburg,Horse Racing,4289,2025/08/01 06:41,2025/08/28 21:37,ZAR,100141.15,0,-68528.74,31612.41,31.57,0.0,31612.41,31.57
Randburg,1904,673,2025/08/01 07:45,2025/08/28 19:33,ZAR,5529.99,0,-4127.44,1402.55,25.36,0.0,1402.55,25.36
Randburg,1906,1991,2025/08/01 06:56,2025/08/28 20:27,ZAR,18290.59,0,-14466.8,3823.79,20.91,0.0,3823.79,20.91
Randburg,Live,4672,2025/08/01 06:56,2025/08/28 19:22,ZAR,150318.97,0,-142704.18,7614.79,5.07,0.0,7614.79,5.07
Randburg,Prematch,1512,2025/08/01 09:44,2025/08/28 20:37,ZAR,30465.22,0,-22170.77,8294.45,27.23,0.0,8294.45,27.23
White River,Multi-games,2765,2025/08/01 07:46,2025/08/28 21:22,ZAR,24995.35,0,-17592.44,7402.91,29.62,0.0,7402.91,29.62
White River,Lucky #1 (4min),1175,2025/08/01 07:43,2025/08/28 20:55,ZAR,15555.38,0,-14147.86,1407.52,9.05,0.0,1407.52,9.05
White River,Keno - Big 20,983,2025/08/01 08:41,2025/08/28 18:20,ZAR,27099.66,0,-17796.65,9303.01,34.33,0.0,9303.01,34.33
White River,Numbers,77600,2025/08/01 08:45,2025/08/28 19:28,ZAR,1600184.47,0,-1310231.07,289953.4,18.12,0.0,289953.4,18.12
White River,SIS 15s & 39s,1463,2025/08/01 06:34,2025/08/28 21:47,ZAR,55083.29,0,-44963.82,10119.47,18.37,0.0,10119.47,18.37
White River,BetGames Lucky 5,2788,2025/08/01 06:25,2025/08/28 19:15,ZAR,72222.06,0,-58824.14,13397.92,18.55,185.5,13212.42,18.29
White River,BetGames Lucky 6,926,2025/08/01 08:19,2025/08/28 19:29,ZAR,25104.33,0,-16908.75,8195.58,32.65,0.0,8195.58,32.65
White River,BetGames Lucky 7,4066,2025/08/01 08:16,2025/08/28 20:25,ZAR,142256.8,0,-106593.99,35662.81,25.07,0.0,35662.81,25.07
White River,Horse Racing,635,2025/08/01 09:52,2025/08/28 18:50,ZAR,9658.78,0,-8554.81,1103.97,11.43,18.43,1085.54,11.24
White River,1904,526,2025/08/01 07:29,2025/08/28 18:46,ZAR,4159.82,0,-3581.41,578.41,13.9,9.71,568.7,13.67
White River,1906,2049,2025/08/01 06:36,2025/08/28 18:13,ZAR,32519.45,0,-30014.63,2504.82,7.7,15.04,2489.78,7.66
White River,Live,4723,2025/08/01 06:40,2025/08/28 19:17,ZAR,175071.43,0,-127126.08,47945.35,27.39,0.0,47945.35,27.39
White River,Prematch,1946,2025/08/01 08:45,2025/08/28 20:40,ZAR,72596.76,0,-50081.46,22515.3,31.01,0.0,22515.3,31.01
Malvern,Multi-games,2899,2025/09/01 09:52,2025/09/28 19:10,ZAR,56593.1,0,-37593.36,18999.74,33.57,0.0,18999.74,33.57
Malvern,Lucky #1 (4min),3722,2025/09/01 06:58,2025/09/28 21:54,ZAR,76114.35,0,-61790.14,14324.21,18.82,0.0,14324.21,18.82
Malvern,Keno - Big 20,4970,2025/09/01 07:45,2025/09/28 19:46,ZAR,75402.81,0,-68017.06,7385.75,9.8,0.0,7385.75,9.8
Malvern,Numbers,47311,2025/09/01 09:26,2025/09/28 21:54,ZAR,1082518.21,0,-889494.33,193023.88,17.83,0.87,193023.01,17.83
Malvern,SIS 15s & 39s,2816,2025/09/01 09:17,2025/09/28 19:11,ZAR,96974.25,0,-68794.42,28179.83,29.06,521.88,27657.95,28.52
Malvern,BetGames Lucky 5,460,2025/09/01 08:34,2025/09/28 21:16,ZAR,9243.38,0,-6353.23,2890.15,31.27,0.0,2890.15,31.27
Malvern,BetGames Lucky 6,1982,2025/09/01 08:14,2025/09/28 21:51,ZAR,22414.23,0,-15774.78,6639.45,29.62,0.0,6639.45,29.62
Malvern,BetGames Lucky 7,1807,2025/09/01 08:22,2025/09/28 21:43,ZAR,21366.6,0,-15155.05,6211.55,29.07,0.0,6211.55,29.07
Malvern,Horse Racing,2153,2025/09/01 07:33,2025/09/28 19:43,ZAR,81839.78,0,-77584.67,4255.11,5.2,40.58,4214.53,5.15
Malvern,1904,1284,2025/09/01 07:41,2025/09/28 19:41,ZAR,22821.74,0,-19096.2,3725.54,16.32,4.99,3720.55,16.3
Malvern,1906,2221,2025/09/01 07:10,2025/09/28 21:48,ZAR,72014.51,0,-49847.81,22166.7,30.78,0.0,22166.7,30.78
Malvern,Live,1632,2025/09/01 08:42,2025/09/28 18:32,ZAR,10058.76,0,-8682.53,1376.23,13.68,0.0,1376.23,13.68
Malvern,Prematch,2225,2025/09/01 07:40,2025/09/28 20:53,ZAR,16030.68,0,-12037.56,3993.12,24.91,64.77,3928.35,24.51
Potchefstroom,Multi-games,2933,2025/09/01 09:28,2025/09/28 19:28,ZAR,18095.58,0,-13048.7,5046.88,27.89,0.0,5046.88,27.89
Potchefstroom,Lucky #1 (4min),3023,2025/09/01 09:50,2025/09/28 19:18,ZAR,20955.61,0,-16938.8,4016.81,19.17,0.0,4016.81,19.17
Potchefstroom,Keno - Big 20,362,2025/09/01 09:23,2025/09/28 21:58,ZAR,3574.23,0,-2350.23,1224.0,34.25,0.0,1224.0,34.25
